time_stamp,Coal,Nuclear,Gas,Oil,Wind,Hydro,Solar
11/9/2018 6:00,23.44,30.98,27.19,0.22,2.12,2.14,0.0013
11/9/2018 7:00,24.69,30.98,27.97,0.27,2.27,3.48,0.0065
11/9/2018 8:00,25.46,30.98,28.62,0.25,2.44,3.54,0.0437
11/9/2018 9:00,25.53,30.95,28.32,0.22,2.87,3.63,0.0741
11/9/2018 10:00,25.42,30.97,28.21,0.22,3.77,3.65,0.1382
11/9/2018 11:00,25.35,30.94,28.04,0.24,4.85,2.69,0.1427
11/9/2018 12:00,25.38,30.95,28.36,0.23,5.08,2.54,0.1414
11/9/2018 13:00,25.67,30.93,29.2,0.21,4.9,2.01,0.0819
11/9/2018 14:00,25.66,30.93,28.8,0.26,5.34,1.59,0.0689
11/9/2018 15:00,25.43,30.95,27.85,0.26,5.92,1.61,0.0263
11/9/2018 16:00,25.43,30.95,29.38,0.26,5.71,2.4,0.0085
11/9/2018 17:00,25,30.96,30.74,0.25,5.64,3.38,0.0025
11/9/2018 18:00,25.31,30.95,29.83,0.25,5.81,3.75,0.0025
11/9/2018 19:00,25.1,30.95,28.12,0.25,5.98,2.97,0.0025
11/9/2018 20:00,24.46,30.96,27.77,0.25,6.41,2.43,0.0025
11/9/2018 21:00,23.9,30.92,26.76,0.21,6.54,1.63,0.0025
11/9/2018 22:00,22.97,30.88,25.16,0.21,6.59,1.43,0.0025
11/9/2018 23:00,22.58,30.87,22.85,0.21,6.48,1.45,0.0025
11/10/2018 0:00,21.64,30.89,20.33,0.21,6.57,1.43,0.0025
11/10/2018 1:00,20.79,30.88,19.66,0.21,6.69,1.47,0.0025
11/10/2018 2:00,20.37,30.87,19.69,0.21,6.71,1.47,0.0025
11/10/2018 3:00,20.21,30.92,19.03,0.22,6.71,1.45,0.0025
11/10/2018 4:00,20.3,30.93,19.74,0.22,6.58,1.48,0.0025
11/10/2018 5:00,20.56,30.93,21.45,0.22,6.44,1.62,0.0025
11/10/2018 6:00,21.53,30.92,22.78,0.22,6.03,1.62,0.0025
11/10/2018 7:00,22.52,30.96,23.85,0.22,5.55,1.85,0.0244
11/10/2018 8:00,23.15,30.96,25.35,0.22,5.11,1.98,0.4823
11/10/2018 9:00,23.51,30.96,26.37,0.22,4.83,2.29,0.687
11/10/2018 10:00,23.89,30.98,26.78,0.22,3.83,2.16,0.7675
11/10/2018 11:00,23.59,31,26.28,0.22,3.27,1.81,0.8864
11/10/2018 12:00,23.21,30.98,25.18,0.21,3.05,1.5,0.9224
11/10/2018 13:00,22.8,30.99,24.77,0.21,2.67,1.52,0.9005
11/10/2018 14:00,22.68,30.99,25.06,0.21,2.34,1.57,0.869
11/10/2018 15:00,22.57,31,26.01,0.21,2.09,1.73,0.6247
11/10/2018 16:00,22.84,30.98,28.34,0.21,1.9,2.36,0.1449
11/10/2018 17:00,23.69,31,32.12,0.27,1.49,3.91,0.0026
11/10/2018 18:00,24.25,31.01,34.16,0.26,1.53,4.05,0.0026
11/10/2018 19:00,24.62,31,32.75,0.25,1.71,3.94,0.0026
11/10/2018 20:00,24.49,31,32.56,0.26,1.8,3.62,0.0026
11/10/2018 21:00,24.31,31,32.56,0.26,1.75,2.56,0.0025
11/10/2018 22:00,23.93,30.99,31.04,0.26,1.78,1.51,0.0025
11/10/2018 23:00,23.35,30.98,29.43,0.26,1.98,1.48,0.0025
11/11/2018 0:00,22.96,30.98,27.8,0.26,1.95,1.48,0.0025
11/11/2018 1:00,22.23,30.99,26.63,0.27,1.92,1.49,0.0025
11/11/2018 2:00,22.21,30.98,25.54,0.26,2.02,1.46,0.0025
11/11/2018 3:00,22.2,30.98,25.09,0.27,2.59,1.48,0.0025
11/11/2018 4:00,22.29,30.97,26.03,0.27,2.48,1.48,0.0025
11/11/2018 5:00,22.46,31.03,26.12,0.27,2.72,1.89,0.0025
11/11/2018 6:00,23.24,31.03,27.19,0.32,2.49,2.29,0.0025
11/11/2018 7:00,23.34,31.01,27.82,0.32,2.58,3.14,0.1213
11/11/2018 8:00,23.35,31.03,27.75,0.31,2.69,3.16,0.6386
11/11/2018 9:00,23.47,31.04,26.72,0.22,2.41,2.69,0.8914
11/11/2018 10:00,23.22,31.04,25.4,0.22,2.63,1.93,0.9327
11/11/2018 11:00,23.09,31.03,25.07,0.22,2.34,1.63,0.9265
11/11/2018 12:00,22.49,31.02,24.36,0.22,1.69,1.47,0.9224
11/11/2018 13:00,22.12,31.02,23.91,0.22,1.18,1.47,0.9021
11/11/2018 14:00,21.68,31,23.9,0.22,0.91,1.45,0.8172
11/11/2018 15:00,21.8,31,24.3,0.22,0.81,1.45,0.5602
11/11/2018 16:00,22.05,31,26.69,0.26,0.61,1.79,0.0776
11/11/2018 17:00,23.13,31.01,30.78,0.26,0.52,3.03,0.0024
11/11/2018 18:00,24.22,31,33.23,0.31,0.57,3.28,0.0024
11/11/2018 19:00,24.71,31.02,32.49,0.3,0.65,3.16,0.0024
11/11/2018 20:00,24.99,31.01,31.91,0.3,0.62,2.96,0.0025
11/11/2018 21:00,25.21,31.02,29.87,0.31,0.57,2.17,0.0025
11/11/2018 22:00,24.63,31.01,27.94,0.31,0.61,1.48,0.0025
11/11/2018 23:00,24.14,31.01,26.79,0.31,0.6,1.48,0.0024
11/12/2018 0:00,23.79,31.01,26.48,0.26,0.52,1.5,0.0025
11/12/2018 1:00,23.41,31,25.8,0.26,0.55,1.55,0.0024
11/12/2018 2:00,23.11,31.01,25.53,0.26,0.52,1.53,0.0024
11/12/2018 3:00,23.03,31.01,26.29,0.28,0.52,1.53,0.0024
11/12/2018 4:00,23.53,31,26.41,0.29,0.61,1.51,0.0025
11/12/2018 5:00,24.03,31.01,28.26,0.28,0.93,1.83,0.0025
11/12/2018 6:00,24.44,31.02,33.64,0.33,1.17,2.76,0.0025
11/12/2018 7:00,25.1,31.02,36.17,0.33,1.09,3.85,0.0521
11/12/2018 8:00,26.15,31.01,36.56,0.32,1,3.45,0.3037
11/12/2018 9:00,26.95,31.01,33.9,0.27,1.15,3.74,0.3215
11/12/2018 10:00,26.85,30.99,33.47,0.24,1.07,3.61,0.3695
11/12/2018 11:00,26.66,30.99,31.88,0.24,0.98,3.41,0.4215
11/12/2018 12:00,26.85,30.99,32.15,0.24,0.92,2.52,0.3349
11/12/2018 13:00,26.67,30.98,32.18,0.23,1,2.62,0.2403
11/12/2018 14:00,26.38,30.97,31.77,0.27,1.04,2.54,0.0882
11/12/2018 15:00,26.89,30.98,32.14,0.26,1.11,2.44,0.018
11/12/2018 16:00,27.28,30.98,33.63,0.26,1.38,2.82,0.0024
11/12/2018 17:00,27.66,30.98,35.79,0.26,1.95,4.16,0.0025
11/12/2018 18:00,27.82,30.98,35.47,0.31,2.09,4.16,0.0025
11/12/2018 19:00,28.15,30.97,33.71,0.3,2.25,3.96,0.0025
11/12/2018 20:00,27.97,30.98,33.8,0.3,2.26,2.6,0.0025
11/12/2018 21:00,27.32,31,30.89,0.3,2.22,2.17,0.0025
11/12/2018 22:00,27.21,31.01,28.71,0.26,2.19,1.69,0.0025
11/12/2018 23:00,25.5,31.09,26.47,0.21,2.47,1.69,0.0024
11/13/2018 0:00,24.19,31.14,24.7,0.21,2.55,1.61,0.0025
11/13/2018 1:00,23.47,31.14,23.18,0.22,2.6,1.58,0.0025
11/13/2018 2:00,22.68,31.15,22.57,0.22,2.62,1.65,0.0025
11/13/2018 3:00,22.16,31.14,22.63,0.21,3.17,1.67,0.0024
11/13/2018 4:00,22.35,31.16,23.84,0.22,3.08,1.75,0.0025
11/13/2018 5:00,23.32,31.14,25.64,0.22,3.24,1.85,0.0025
11/13/2018 6:00,25.52,31.13,29.15,0.27,3.4,1.87,0.0025
11/13/2018 7:00,26.31,31.14,32.44,0.27,3.26,3.2,0.0113
11/13/2018 8:00,27.28,31.14,33,0.27,3,3.24,0.0709
11/13/2018 9:00,28.13,31.13,32.76,0.27,2.97,3.41,0.1069
11/13/2018 10:00,28.18,31.12,31.71,0.27,2.64,3.39,0.1938
11/13/2018 11:00,28.28,31.11,32.61,0.27,2.48,1.82,0.2327
11/13/2018 12:00,27.58,31.12,32.07,0.32,2.38,1.89,0.154
11/13/2018 13:00,27.71,31.1,31.72,0.37,2.29,1.85,0.1569
11/13/2018 14:00,27.98,31.11,32.26,0.32,2.6,1.82,0.0926
11/13/2018 15:00,28.18,31.18,32.41,0.26,2.45,1.84,0.0411
11/13/2018 16:00,28.01,31.25,33.62,0.27,2.35,2.14,0.0039
11/13/2018 17:00,28.21,31.29,36.11,0.35,2.25,4.23,0.0013
11/13/2018 18:00,28.06,31.3,37.19,0.31,2.12,4.48,0.0013
11/13/2018 19:00,27.96,31.31,36.9,0.31,1.88,4.17,0.0013
11/13/2018 20:00,27.82,31.31,34.41,0.31,1.89,3.76,0.0013
11/13/2018 21:00,27.69,31.62,33.09,0.31,1.87,2.37,0.0013
11/13/2018 22:00,27.24,31.78,30.36,0.27,1.79,1.93,0.0013
11/13/2018 23:00,25.85,32.01,27.98,0.22,1.66,1.72,0.0013
11/14/2018 0:00,24.46,32.08,27.21,0.22,1.64,1.53,0.0013
11/14/2018 1:00,23.72,32.11,26.59,0.22,1.59,1.55,0.0013
11/14/2018 2:00,23.33,32.09,25.9,0.22,1.48,1.64,0.0013
11/14/2018 3:00,23.05,32.1,26.35,0.22,1.53,1.69,0.0013
11/14/2018 4:00,23.94,32.1,26.45,0.22,1.24,1.73,0.0013
11/14/2018 5:00,25.45,32.2,27.98,0.22,1.16,1.8,0.0013
11/14/2018 6:00,25.72,32.23,34.22,0.27,1,4.05,0.0013
11/14/2018 7:00,26.51,32.19,37.01,0.28,1,4.01,0.0105
11/14/2018 8:00,26.65,32.19,37.43,0.27,0.88,3.98,0.1284
11/14/2018 9:00,26.39,32.21,36.44,0.28,0.88,3.81,0.2816
11/14/2018 10:00,26.5,32.4,35.78,0.27,0.62,3.3,0.3863
11/14/2018 11:00,26.43,32.49,34.87,0.27,0.59,2.44,0.4612
11/14/2018 12:00,26.08,32.61,33.11,0.22,0.6,2.03,0.4495
11/14/2018 13:00,25.68,32.82,32.64,0.22,0.53,2.3,0.3626
11/14/2018 14:00,25.87,32.98,33.26,0.23,0.45,1.87,0.2593
11/14/2018 15:00,26.06,32.99,33.62,0.26,0.52,1.87,0.0959
11/14/2018 16:00,26.16,33.06,36.4,0.31,0.46,2.03,0.0138
11/14/2018 17:00,26.3,33.08,40.13,0.31,0.49,3.9,0.0013
11/14/2018 18:00,26.65,33.13,41.69,0.31,0.97,4.03,0.0013
11/14/2018 19:00,26.51,33.19,39.59,0.31,1.49,4.02,0.0013
11/14/2018 20:00,26.64,33.22,37.92,0.3,1.74,3.51,0.0013
11/14/2018 21:00,26.3,33.25,35.79,0.31,2.19,1.98,0.0013
11/14/2018 22:00,26.04,33.29,32.33,0.31,2.76,1.91,0.0013
11/14/2018 23:00,24.81,33.33,29.66,0.26,2.88,1.85,0.0013
11/15/2018 0:00,24.69,33.35,27.42,0.26,3.12,1.76,0.0013
11/15/2018 1:00,23.97,33.36,26.12,0.26,2.95,1.74,0.0013
11/15/2018 2:00,23.3,33.36,25.75,0.26,2.88,1.8,0.0013
11/15/2018 3:00,22.88,33.36,25.99,0.27,2.72,1.76,0.0013
11/15/2018 4:00,23.83,33.39,26.98,0.27,2.31,1.92,0.0013
11/15/2018 5:00,25.21,33.45,29.58,0.32,2.18,1.9,0.0013
11/15/2018 6:00,26.39,33.51,32.94,0.48,2.3,2.59,0.0013
11/15/2018 7:00,27.26,33.51,36.65,0.48,1.8,3.21,0.0013
11/15/2018 8:00,27.46,33.48,38.49,0.48,1.54,3.52,0.0067
11/15/2018 9:00,27.46,33.52,38.8,0.48,1.39,4.3,0.0181
11/15/2018 10:00,27.97,33.58,38.94,0.32,1.21,4.01,0.0314
11/15/2018 11:00,28.02,33.59,39.3,0.33,1.26,3.64,0.054
11/15/2018 12:00,27.71,33.64,39.82,0.28,1.13,3.5,0.0574
11/15/2018 13:00,27.97,33.63,39.56,0.28,0.95,3.15,0.0601
11/15/2018 14:00,27.77,33.71,40.07,0.27,1.01,2.53,0.0261
11/15/2018 15:00,27.81,33.71,39.54,0.27,1.06,1.99,0.0217
11/15/2018 16:00,27.64,33.74,38.73,0.27,1.01,3.88,0.0033
11/15/2018 17:00,27.72,33.74,41.83,0.31,1.12,4.74,0.0013
11/15/2018 18:00,28.15,33.76,42.38,0.31,1.13,4.12,0.0013
11/15/2018 19:00,28.23,33.79,39.7,0.31,1.6,3.62,0.0013
11/15/2018 20:00,28.3,33.82,38.41,0.31,2.09,2.87,0.0013
11/15/2018 21:00,28.17,33.85,34.92,0.26,2.77,2.34,0.0013
11/15/2018 22:00,26.76,33.87,31.09,0.21,3.37,2.11,0.0013
11/15/2018 23:00,26.77,33.88,27.76,0.21,3.79,1.98,0.0013
11/16/2018 0:00,24.86,33.88,25.49,0.21,4.49,1.94,0.0013
11/16/2018 1:00,24.45,33.88,25.46,0.22,4.31,1.9,0.0013
11/16/2018 2:00,23.94,33.9,24.3,0.22,4.33,1.86,0.0013
11/16/2018 3:00,23.81,33.64,24.67,0.21,4.28,1.87,0.0013
11/16/2018 4:00,24.17,33.39,24.9,0.22,4.58,1.88,0.0013
11/16/2018 5:00,24.43,33.45,26.69,0.24,4.26,1.91,0.0013
11/16/2018 6:00,25.08,33.62,30.73,0.3,4.56,4.03,0.0013
11/16/2018 7:00,25.88,33.68,35.37,0.33,4.46,4.28,0.065
11/16/2018 8:00,25.61,33.71,34.78,0.27,4.75,4.02,0.4402
11/16/2018 9:00,25.54,33.76,34.96,0.27,4.29,3.13,0.6021
11/16/2018 10:00,25.42,33.81,33.53,0.22,3.73,2.81,0.6696
11/16/2018 11:00,25.41,33.78,33.71,0.21,3.49,2.34,0.6151
11/16/2018 12:00,24.94,33.8,32.14,0.22,3.68,1.75,0.6728
11/16/2018 13:00,25.13,33.82,31.13,0.23,3.77,1.79,0.7109
11/16/2018 14:00,25.45,33.86,30.49,0.23,3.3,1.77,0.627
11/16/2018 15:00,25.73,33.91,30.9,0.23,2.86,1.8,0.4688
11/16/2018 16:00,26.32,33.96,32.85,0.23,2.25,1.89,0.0543
11/16/2018 17:00,26.62,33.97,34.38,0.28,1.73,3.39,0.0013
11/16/2018 18:00,26.84,33.97,35.6,0.28,1.37,3.49,0.0013
11/16/2018 19:00,26.97,34,34.79,0.28,1.15,2.5,0.0013
11/16/2018 20:00,26.71,33.99,33.69,0.27,1.02,2.37,0.0013
11/16/2018 21:00,26.7,33.9,32.13,0.28,0.94,2.2,0.0013
11/16/2018 22:00,26.32,33.64,28.96,0.28,0.8,2.17,0.0013
11/16/2018 23:00,26.04,33.56,27.38,0.28,0.78,1.77,0.0013
11/17/2018 0:00,25.2,33.64,24.32,0.23,0.7,1.69,0.0013
11/17/2018 1:00,25.13,33.66,23.9,0.24,0.63,1.68,0.0013
11/17/2018 2:00,25.01,33.7,23.6,0.24,0.62,1.7,0.0013
11/17/2018 3:00,25.36,33.71,23.29,0.24,0.57,1.7,0.0013
11/17/2018 4:00,24.71,33.73,23.29,0.25,0.67,1.7,0.0013
11/17/2018 5:00,25.4,33.78,23.78,0.25,0.71,1.72,0.0013
11/17/2018 6:00,25.84,33.78,25.06,0.29,0.74,1.89,0.0013
11/17/2018 7:00,26.11,33.78,27.3,0.29,0.73,2.45,0.0719
11/17/2018 8:00,26.3,33.78,27.23,0.29,0.74,2.52,0.5471
11/17/2018 9:00,26.56,33.79,27.64,0.31,0.6,2.37,0.766
11/17/2018 10:00,26.42,33.77,26.97,0.31,0.58,2.09,0.811
11/17/2018 11:00,26.1,33.76,26.07,0.24,0.54,1.86,0.6719
11/17/2018 12:00,25.59,33.75,25.25,0.24,0.53,1.81,0.6471
11/17/2018 13:00,24.17,33.76,24.76,0.24,0.79,1.82,0.7024
11/17/2018 14:00,23.59,33.75,24.41,0.22,0.96,1.82,0.655
11/17/2018 15:00,23.35,33.75,24.44,0.22,1.1,1.83,0.4291
11/17/2018 16:00,23.7,33.76,26.4,0.21,1.21,1.86,0.0506
11/17/2018 17:00,24.61,33.78,29.72,0.26,1.15,2.82,0.0013
11/17/2018 18:00,25.42,33.77,29.12,0.26,1.2,2.78,0.0013
11/17/2018 19:00,25.04,33.75,28.51,0.26,1.2,2.69,0.0013
11/17/2018 20:00,25.1,33.79,28.25,0.26,1.16,2.31,0.0013
11/17/2018 21:00,25.14,33.73,27.11,0.26,1.02,1.9,0.0013
11/17/2018 22:00,24.53,33.16,26.33,0.26,0.85,1.89,0.0013
11/17/2018 23:00,23.32,33,24.98,0.26,0.9,1.69,0.0013
11/18/2018 0:00,22.44,33.13,23.79,0.26,0.85,1.7,0.0013
11/18/2018 1:00,21.82,33.39,23.19,0.27,0.93,1.66,0.0013
11/18/2018 2:00,21.71,33.45,22.85,0.26,1.02,1.83,0.0013
11/18/2018 3:00,21.92,33.5,22.39,0.27,0.9,1.82,0.0013
11/18/2018 4:00,22.37,33.68,22.62,0.27,0.89,1.78,0.0013
11/18/2018 5:00,23.07,33.71,22.35,0.27,0.89,1.83,0.0013
11/18/2018 6:00,24.31,33.74,22.67,0.27,0.86,1.9,0.0013
11/18/2018 7:00,25.84,33.77,23.96,0.32,0.81,1.9,0.0614
11/18/2018 8:00,25.92,33.78,24.83,0.27,0.82,1.9,0.4659
11/18/2018 9:00,25.47,33.81,25.92,0.22,0.69,1.92,0.6017
11/18/2018 10:00,25.14,33.92,25.01,0.22,0.57,1.95,0.633
11/18/2018 11:00,25.05,33.97,24.38,0.22,0.44,1.92,0.5635
11/18/2018 12:00,24.74,33.97,24.03,0.22,0.36,1.93,0.5238
11/18/2018 13:00,24.63,33.97,23.12,0.22,0.31,1.92,0.4779
11/18/2018 14:00,24.64,33.86,23.17,0.21,0.33,1.89,0.4712
11/18/2018 15:00,24.41,33.87,23.46,0.21,0.3,1.9,0.3851
11/18/2018 16:00,24.81,33.87,24.82,0.21,0.35,1.93,0.0414
11/18/2018 17:00,25.5,33.87,29.35,0.26,0.5,3.37,0.0013
11/18/2018 18:00,26.94,33.85,29.72,0.26,0.62,3.18,0.0013
11/18/2018 19:00,26.97,33.86,29.78,0.26,0.63,3.04,0.0013
11/18/2018 20:00,26.54,33.91,28.99,0.26,0.75,2.81,0.0013
11/18/2018 21:00,25.88,33.92,27.14,0.26,0.86,2.11,0.0013
11/18/2018 22:00,25.2,33.93,23.06,0.21,0.87,1.89,0.0013
11/18/2018 23:00,24.36,33.95,21.13,0.21,0.78,1.78,0.0013
11/19/2018 0:00,23.92,33.96,19.83,0.22,0.76,1.69,0.0013
11/19/2018 1:00,23.44,33.96,19.03,0.21,0.63,1.69,0.0013
11/19/2018 2:00,23.44,33.96,19.68,0.22,0.65,1.75,0.0013
11/19/2018 3:00,23.47,33.96,19.93,0.22,0.65,1.68,0.0013
11/19/2018 4:00,23.76,33.96,19.84,0.23,0.57,1.86,0.0013
11/19/2018 5:00,24.89,33.96,23.27,0.23,0.49,1.93,0.0013
11/19/2018 6:00,26.88,33.93,28.13,0.28,0.51,3.26,0.0013
11/19/2018 7:00,27.69,33.95,30.96,0.33,0.62,4.49,0.0154
11/19/2018 8:00,27.87,33.94,32.14,0.28,0.65,4.05,0.1372
11/19/2018 9:00,27.66,33.95,31.68,0.22,0.46,4.32,0.2238
11/19/2018 10:00,27.45,33.92,31.58,0.22,0.33,3.65,0.2995
11/19/2018 11:00,26.82,33.93,31.45,0.22,0.41,2.25,0.3539
11/19/2018 12:00,26.59,33.92,30.75,0.38,0.38,2.2,0.3974
11/19/2018 13:00,26.29,33.89,30.22,0.22,0.47,2.01,0.3571
11/19/2018 14:00,26.04,33.9,30.2,0.22,0.38,1.87,0.2351
11/19/2018 15:00,25.91,33.88,30.28,0.22,0.5,1.88,0.1352
11/19/2018 16:00,26.29,33.89,31.92,0.22,0.6,2.29,0.0364
11/19/2018 17:00,27.38,33.87,33.76,0.27,0.76,4.67,0.0013
11/19/2018 18:00,27.9,33.89,33.03,0.27,0.89,4.18,0.0013
11/19/2018 19:00,27.56,33.89,32.61,0.27,1.11,3.51,0.0013
11/19/2018 20:00,27.17,33.89,30.88,0.27,1.5,2.63,0.0013
11/19/2018 21:00,26.56,33.9,28.96,0.22,1.72,1.94,0.0013
11/19/2018 22:00,26.12,33.82,23.96,0.21,2.07,1.83,0.0013
11/19/2018 23:00,25.6,33.9,20.75,0.21,2.17,1.79,0.0013
11/20/2018 0:00,25.51,33.89,22.47,0.21,2.18,1.78,0.0013
11/20/2018 1:00,24.92,33.91,20.79,0.21,2.12,1.87,0.0013
11/20/2018 2:00,24.81,33.92,20.33,0.21,1.91,1.74,0.0013
11/20/2018 3:00,24.48,33.93,19.51,0.22,2.18,1.8,0.0013
11/20/2018 4:00,24.42,33.9,20.5,0.22,2.17,1.92,0.0013
11/20/2018 5:00,24.47,33.91,20.09,0.22,2.41,1.9,0.0013
11/20/2018 6:00,25.93,33.92,25.97,0.27,2.28,2.54,0.0013
11/20/2018 7:00,27.85,33.91,29.41,0.27,2.12,3.02,0.0157
11/20/2018 8:00,28.19,33.9,30.81,0.27,2.06,3.12,0.1478
11/20/2018 9:00,28.88,33.88,30.63,0.27,1.96,3.27,0.3094
11/20/2018 10:00,29.11,33.95,29.91,0.22,2,2.71,0.3854
11/20/2018 11:00,29.2,33.94,31.2,0.22,1.7,2.11,0.491
11/20/2018 12:00,28.5,33.94,30.51,0.22,1.76,1.95,0.4966
11/20/2018 13:00,28.23,33.97,30.44,0.22,2.05,1.93,0.4546
11/20/2018 14:00,27.69,33.95,29.77,0.22,2.59,1.92,0.2878
11/20/2018 15:00,27.66,33.97,30.15,0.22,2.97,1.95,0.1908
11/20/2018 16:00,27.39,33.97,30.8,0.26,3.24,2.98,0.0334
11/20/2018 17:00,28.29,33.97,32.63,0.26,3.28,4.96,0.0013
11/20/2018 18:00,29.08,33.99,32.99,0.26,3.62,5.34,0.0013
11/20/2018 19:00,28.63,33.97,32.49,0.26,3.94,4.47,0.0013
11/20/2018 20:00,28.9,33.99,32.08,0.26,4.31,3.73,0.0013
11/20/2018 21:00,28.29,34.01,30.11,0.26,4.94,2.51,0.0013
11/20/2018 22:00,27.52,34.01,26.98,0.26,5.08,2,0.0013
11/20/2018 23:00,26.34,33.89,23.71,0.26,5.31,1.97,0.0013
11/21/2018 0:00,25.44,33.8,21.11,0.22,5.53,1.81,0.0013
11/21/2018 1:00,24.69,34.02,20.66,0.21,5.51,1.84,0.0013
11/21/2018 2:00,24.35,34,20.49,0.21,5.53,1.87,0.0013
11/21/2018 3:00,24.78,34,21.46,0.22,5.48,1.95,0.0013
11/21/2018 4:00,24.81,34.02,23.01,0.23,4.96,2,0.0013
11/21/2018 5:00,25.83,34.01,25.31,0.28,4.63,2.05,0.0013
11/21/2018 6:00,27.25,34.03,29.46,0.29,4.1,4.17,0.0013
11/21/2018 7:00,29.18,34.01,32.05,0.34,3.7,4.91,0.0733
11/21/2018 8:00,29.95,34.02,32.54,0.29,3.01,4.4,0.5629
11/21/2018 9:00,29.96,34.02,32.33,0.23,2.38,2.94,0.7623
11/21/2018 10:00,29.99,34.01,31.86,0.24,2.09,2.35,0.795
11/21/2018 11:00,29.69,33.99,30.06,0.22,1.87,2.18,0.7472
11/21/2018 12:00,29.02,34,29.19,0.22,1.85,2.19,0.7131
11/21/2018 13:00,28.94,34,28.77,0.22,1.67,2.19,0.7073
11/21/2018 14:00,28.56,33.99,28.7,0.22,1.64,2.19,0.6886
11/21/2018 15:00,28.4,33.98,28.2,0.22,1.58,2.2,0.4382
11/21/2018 16:00,28.77,33.98,28.83,0.21,1.64,2.36,0.0533
11/21/2018 17:00,29.55,33.99,30.85,0.21,1.85,4.04,0.0013
11/21/2018 18:00,29.78,33.99,31.24,0.21,2.22,3.87,0.0013
11/21/2018 19:00,30.19,33.99,31.31,0.21,2.54,3.22,0.0013
11/21/2018 20:00,29.92,33.99,29.98,0.21,3.22,2.73,0.0013
11/21/2018 21:00,30.24,33.99,27.51,0.21,3.06,2.14,0.0013
11/21/2018 22:00,28.98,34,25.19,0.21,3.23,2.07,0.0013
11/21/2018 23:00,27.96,34,21.47,0.21,3.28,2.02,0.0013
11/22/2018 0:00,26.21,33.98,19.32,0.22,3.33,1.92,0.0013
11/22/2018 1:00,24.97,34.03,19.66,0.22,3.01,1.94,0.0013
11/22/2018 2:00,24.71,34.04,19.51,0.22,2.83,1.92,0.0013
11/22/2018 3:00,24.81,34.02,20.14,0.22,3.12,1.92,0.0013
11/22/2018 4:00,24.9,34.04,20.79,0.22,3.09,1.97,0.0013
11/22/2018 5:00,24.54,34.04,21.26,0.22,2.98,2.05,0.0013
11/22/2018 6:00,25.44,34.04,24.06,0.22,3.04,2.13,0.0013
11/22/2018 7:00,26.62,34.05,26.94,0.22,3.18,2.3,0.0332
11/22/2018 8:00,26.67,34.06,27.8,0.22,3.19,2.56,0.4978
11/22/2018 9:00,26.72,34.06,28.43,0.22,3.12,3.95,0.8049
11/22/2018 10:00,27.46,34.06,27.96,0.22,2.96,4.21,0.8662
11/22/2018 11:00,27.84,34.02,26.42,0.22,2.83,3.14,0.8656
11/22/2018 12:00,27.22,34.04,24.52,0.21,2.57,2.22,0.8291
11/22/2018 13:00,26.47,34.05,23.49,0.22,2.45,2,0.8262
11/22/2018 14:00,25.65,34.03,21.15,0.21,2.66,2.08,0.7052
11/22/2018 15:00,25.3,34.03,21.05,0.21,2.59,2.11,0.397
11/22/2018 16:00,24.96,34.02,21.86,0.22,2.77,2.08,0.0359
11/22/2018 17:00,25.26,34,24.04,0.21,3.27,3.41,0.0013
11/22/2018 18:00,25.61,34.02,23.4,0.21,4.06,4.2,0.0013
11/22/2018 19:00,25.08,34.03,24.55,0.21,4.24,3.61,0.0013
11/22/2018 20:00,25.16,34.04,25.6,0.21,3.57,3.5,0.0013
11/22/2018 21:00,25.46,33.98,26.38,0.21,3.67,2.58,0.0013
11/22/2018 22:00,25.83,33.98,25.69,0.21,3.66,2.07,0.0013
11/22/2018 23:00,24.43,33.99,24.19,0.21,3.81,1.92,0.0013
11/23/2018 0:00,23.77,33.97,22.54,0.21,3.81,1.92,0.0013
11/23/2018 1:00,23.47,33.96,20.9,0.21,3.79,1.88,0.0013
11/23/2018 2:00,23.26,33.99,22.02,0.22,3.55,1.92,0.0013
11/23/2018 3:00,23.22,33.91,21.93,0.22,3.8,1.89,0.0013
11/23/2018 4:00,23.2,33.86,23.09,0.22,3.76,2.02,0.0013
11/23/2018 5:00,23.91,33.79,24.97,0.22,3.8,2.44,0.0013
11/23/2018 6:00,25,33.78,25.26,0.22,4.34,4.46,0.0013
11/23/2018 7:00,25.27,33.8,26.78,0.27,4.48,4.58,0.0286
11/23/2018 8:00,25.23,33.78,26.39,0.25,4.89,5.04,0.2944
11/23/2018 9:00,25.19,33.8,26.97,0.22,4.69,4.62,0.5173
11/23/2018 10:00,25.21,33.79,26.84,0.22,4.65,2.88,0.5831
11/23/2018 11:00,25.07,33.79,25.82,0.22,4.73,2.24,0.6243
11/23/2018 12:00,24.77,33.77,24.36,0.21,5.14,2.05,0.6437
11/23/2018 13:00,24.45,33.82,23.41,0.22,4.87,2.06,0.6368
11/23/2018 14:00,24.13,33.82,23.76,0.22,5.11,2.06,0.5091
11/23/2018 15:00,24.3,33.84,24.12,0.22,5.15,2.1,0.2087
11/23/2018 16:00,25.04,33.91,25.4,0.22,5.54,2.38,0.0043
11/23/2018 17:00,25.47,33.98,27,0.21,5.64,4.9,0.0013
11/23/2018 18:00,25.83,33.97,28.23,0.21,5.85,4.6,0.0013
11/23/2018 19:00,25.86,33.99,26.94,0.21,5.62,3.38,0.0013
11/23/2018 20:00,26.02,33.99,27.06,0.21,5.11,2.71,0.0013
